,Id,Price
774,774,250410.27421276597
775,775,206807.4522580381
776,776,143798.08353292983
777,777,245215.9632397145
778,778,322179.12888226565
779,779,171053.84067765277
780,780,169170.39691070194
781,781,132997.21796909985
782,782,247910.36729608205
783,783,186857.38083818567
784,784,146984.29579206876
785,785,159721.47276259016
786,786,192803.22343821154
787,787,253208.3148094599
788,788,194403.42974147853
789,789,210777.4276286957
790,790,174391.30066133253
791,791,378160.91213918664
792,792,170022.37430360663
793,793,190536.10988179396
794,794,244685.92160541264
795,795,123020.32811212962
796,796,189068.27414970208
797,797,204494.7244560915
798,798,212093.74251383968
799,799,265467.8945040176
800,800,140874.24486101308
801,801,219474.6136626473
802,802,168565.12799477787
803,803,206662.3265355672
804,804,192838.1453831782
805,805,200444.51601414906
806,806,254318.85414256656
807,807,186759.44031230613
808,808,177844.82043986063
809,809,225495.10332682697
810,810,215758.95916628567
811,811,181789.20360690498
812,812,209899.10999991134
813,813,219062.40599001024
814,814,180890.5375236526
815,815,175260.57101272387
816,816,213730.02323125085
817,817,227977.6557086329
818,818,125104.94746478427
819,819,164533.59272203557
820,820,163819.45013074935
821,821,182704.76078978906
822,822,77540.47891084378
823,823,180212.12817405106
824,824,188221.4935488314
825,825,126048.0423838652
826,826,185249.22961782513
827,827,190770.98437955097
828,828,121941.34060506111
829,829,146293.77447000318
830,830,359182.77200338064
831,831,194348.27743621476
832,832,170479.4621822027
833,833,190471.26629840824
834,834,134069.93107962998
835,835,410006.6205197858
836,836,457950.9976240029
837,837,151766.09249223868
838,838,208101.35741183357
839,839,386399.7423063423
840,840,155156.48655716676
841,841,212798.86429961628
842,842,216633.51921183793
843,843,183589.42416602216
844,844,129578.59372829826
845,845,199002.386730309
846,846,216662.27311185165
847,847,203295.92060736966
848,848,137199.28751864255
849,849,167932.18060425812
850,850,245908.97327550678
851,851,295866.3829061108
852,852,236656.14537962034
853,853,137504.20751597878
854,854,202074.97241900617
855,855,437390.9096328937
856,856,107301.64765744658
857,857,184207.0354806517
858,858,221927.4938079558
859,859,173847.21965242742
860,860,186835.99394580367
861,861,383004.508629228
862,862,269927.79218963423
863,863,209946.4996521755
864,864,119057.16985690423
865,865,361112.27461702906
866,866,179193.31073272994
867,867,157059.92119768634
868,868,195097.33734973206
869,869,178360.77416531538
870,870,181871.57445397382
871,871,160607.85340504796
872,872,141220.92027803563
873,873,365679.96332312486
874,874,186149.5171123746
875,875,133780.6760354246
876,876,249094.3849720975
877,877,190670.065050387
878,878,297116.7885768454
879,879,319077.19889021706
880,880,260369.5987426488
881,881,220795.14086250382
882,882,173878.31942562954
883,883,208732.53078697773
884,884,428946.7999695842
885,885,143263.04845176413
886,886,288891.2581931528
887,887,242528.2605565393
888,888,267660.33935424994
889,889,187533.37369910398
890,890,246893.1594428947
891,891,219393.84005126485
892,892,195403.13179612532
893,893,344710.56676407735
894,894,196821.53248033757
895,895,172846.23238647994
896,896,119837.19387920562
897,897,260927.07171448506
898,898,387806.0337333122
899,899,347259.32607593224
900,900,175261.77467204956
901,901,226508.94057152697
902,902,142113.09593738383
903,903,202481.19029466438
904,904,284032.59815340745
905,905,158503.8479016845
906,906,170935.99922410495
907,907,195083.06073305415
908,908,140005.76148833797
909,909,187421.0308248511
910,910,187397.22868638087
911,911,260023.00579383445
912,912,186946.034992558
913,913,259302.0754842963
914,914,337528.5454894525
915,915,210424.95034074763
916,916,361392.27491937537
917,917,142756.64691599473
918,918,85836.22827666868
919,919,156841.73449323425
920,920,234830.8865849852
921,921,94987.49965929742
922,922,313933.3005080562
923,923,211519.64401308852
924,924,317975.6445271862
925,925,193515.392628103
926,926,338154.22156957677
927,927,426256.4398351932
928,928,180234.00850635936
929,929,190564.20869875935
930,930,186589.4893116561
931,931,80815.17817902408
932,932,215672.5824638204
933,933,151557.60866376347
934,934,192082.32145547817
935,935,175365.51243322203
936,936,204248.83198096819
937,937,262350.25894423807
938,938,171961.2119379687
939,939,132921.0477380911
940,940,377593.86408412026
941,941,245607.49594247024
942,942,156249.8294404581
943,943,183825.28118283453
944,944,352395.3259773746
945,945,214194.64203868425
946,946,412874.4064572256
947,947,185509.18650932453
948,948,187859.16592567848
949,949,105711.89955301094
950,950,249935.8783987289
951,951,195779.02001036174
952,952,323401.6748251538
953,953,330836.3022411103
954,954,217942.86967000144
955,955,209358.91327894162
956,956,178516.29929104153
957,957,202110.69642945053
958,958,185337.0694164661
959,959,285880.9496843773
960,960,163849.34507509304
961,961,357046.6209221258
962,962,113990.0099991861
963,963,224342.1500834492
964,964,207590.95720154524
965,965,160186.29158357755
966,966,236395.81375899672
967,967,361518.2418588068
968,968,381866.34601064667
969,969,178717.94910401365
970,970,184657.2029754953
971,971,454173.2194036709
972,972,359673.09446402005
973,973,119943.93679240924
974,974,128132.47697724872
975,975,288170.41758837475
976,976,131679.43209179424
977,977,129695.32822080985
978,978,178709.91888280842
979,979,141885.78359365588
980,980,133440.45850857993
981,981,291831.2167853378
982,982,246349.3623793423
983,983,268716.4710717239
984,984,185375.24145596087
985,985,172359.6016417721
986,986,192957.4402147293
987,987,188482.64632727669
988,988,161812.097247732
989,989,476957.99190677
990,990,219509.89771003518
991,991,164697.92125190544
992,992,179076.6438399726
993,993,146874.6569476241
994,994,159786.38170952836
995,995,207478.26710491092
996,996,178374.6236258622
997,997,268066.7245844082
998,998,295508.4177111619
999,999,198289.00546405374
1000,1000,190137.13999713026
1001,1001,370279.88055095024
1002,1002,164454.83572867457
1003,1003,185202.99083424683
1004,1004,142876.3416572991
1005,1005,189956.21454513771
1006,1006,172058.73921988445
1007,1007,143597.43525445045
1008,1008,351589.2005508582
1009,1009,208991.2798094841
1010,1010,315093.2687453856
1011,1011,155476.4238280048
1012,1012,146300.8566188209
1013,1013,159050.11389861658
1014,1014,128430.51938097367
1015,1015,190813.50416445866
1016,1016,127861.00209232963
1017,1017,431335.7645087163
1018,1018,141810.6907533912
1019,1019,239727.55622595147
1020,1020,164825.4321914932
1021,1021,474106.57499351824
1022,1022,123614.55073116433
1023,1023,98632.58477712506
1024,1024,179549.35761781727
1025,1025,250798.7085016385
1026,1026,352459.31406573846
1027,1027,354964.6723500372
1028,1028,244608.6306425518
1029,1029,318403.14203886106
1030,1030,445481.0599681891
1031,1031,215635.2678621344
1032,1032,214139.42135683884
1033,1033,191578.25760482508
1034,1034,173899.72210180844
1035,1035,190047.89665422967
1036,1036,194876.03708846957
1037,1037,338291.7073402287
1038,1038,122721.04883667003
1039,1039,404363.10987325385
1040,1040,484290.9333561716
1041,1041,184673.5009430512
1042,1042,124651.27680746117
1043,1043,294775.19653785665
1044,1044,185801.69026831054
1045,1045,165288.2612479299
1046,1046,196951.5615047682
1047,1047,155445.70418914087
1048,1048,200660.88185493418
1049,1049,161777.49273439767
1050,1050,235593.6085970843
1051,1051,236586.32326423266
1052,1052,161560.45400886616
1053,1053,235757.84083070525
1054,1054,259936.5359430847
1055,1055,220422.71842383005
1056,1056,197018.2709495941
1057,1057,185441.56426263257
1058,1058,172218.39469389187
1059,1059,181126.84165593493
1060,1060,175982.32662957304
1061,1061,241491.39084916827
1062,1062,145857.99246246056
1063,1063,379002.55184981
1064,1064,193567.18729169414
1065,1065,164262.39826185725
1066,1066,148176.97979525034
1067,1067,156968.25029247804
1068,1068,302509.15015254595
1069,1069,204531.97107917265
1070,1070,188626.65092446457
1071,1071,224592.03082621066
1072,1072,131845.28645600984
1073,1073,126920.16218026377
1074,1074,193049.02770754474
1075,1075,293629.415778187
1076,1076,318274.52656937606
1077,1077,171671.98960703652
1078,1078,70294.5051539715
1079,1079,207912.56342441152
1080,1080,175454.55449118235
1081,1081,135455.0619552418
1082,1082,310218.5516872544
1083,1083,168887.22195649185
1084,1084,130997.33944156705
1085,1085,230178.8235010953
1086,1086,158265.17572195534
1087,1087,342593.8928956759
1088,1088,242416.66568851797
1089,1089,185298.2432952211
1090,1090,194448.94420087826
1091,1091,160346.4069161575
1092,1092,179834.53375612939
1093,1093,189977.11972077272
1094,1094,225060.12362452483
1095,1095,190851.34201469464
1096,1096,105008.26749234198
1097,1097,149256.45034741986
1098,1098,250541.77758459857
1099,1099,176772.45255258138
1100,1100,201232.5141056832
1101,1101,242988.8620409509
1102,1102,352557.18991232716
1103,1103,219320.4303849942
1104,1104,395973.25280293287
1105,1105,124590.36579727793
1106,1106,192778.0673883922
1107,1107,187729.73202990627
1108,1108,212253.9659801446
1109,1109,194870.46774825072
1110,1110,191092.4459393675
1111,1111,231343.92372975845
1112,1112,184821.38601056367
1113,1113,169732.83348874812
1114,1114,169301.9392852755
1115,1115,232003.59764310482
1116,1116,194199.64295489047
1117,1117,191894.41939962684
1118,1118,192634.55214651127
1119,1119,140005.76148833797
1120,1120,214191.07939605668
1121,1121,289709.48933790816
1122,1122,306395.50018470496
1123,1123,258660.30417714288
1124,1124,230038.02991356817
1125,1125,180084.78658884633
1126,1126,193003.99940901375
1127,1127,186400.85969014713
1128,1128,452454.4562545299
1129,1129,81814.05270863647
1130,1130,284822.3259719516
1131,1131,275689.37066203787
1132,1132,520302.51090168516
1133,1133,170137.66246893155
1134,1134,297847.44784505916
1135,1135,310549.77127519465
1136,1136,180710.69482379887
1137,1137,249059.99975243016
1138,1138,202228.83362067427
1139,1139,206090.35974256977
1140,1140,528200.9524834267
1141,1141,67742.5705972052
1142,1142,162463.41875607942
1143,1143,265440.0956457868
